Ticker,Description
YELP,"Yelp is an American public company headquartered in San Francisco, California. The company develops, hosts, and markets the Yelp.com website and the Yelp mobile app, which publish crowd-sourced reviews about businesses. It also operates an online reservation service called Yelp Reservations. Yelp was founded in 2004 by former PayPal employees Russel Simmons and Jeremy Stoppelman. Yelp grew in usage and raised several rounds of funding in the following years. By 2010 it had $30 million in revenue, and the website had published about 4.5 million crowd-sourced reviews. From 2009 to 2012, Yelp expanded throughout Europe and Asia. In 2009, it entered several negotiations with Google for a potential acquisition. Yelp became a public company in March 2012 and became profitable for the first time two years later. As of the second quarter of 2019, Yelp reported having a monthly average of 61.8 million unique visitors via desktop computer and 76.7 million unique visitors via its mobile website. As of June 30, 2019, Yelp stated on their Investor Relations page that it had 192 million reviews on its site.The company has been accused of using unfair practices to raise revenue from the businesses that are reviewed on its site –  e.g., by presenting more negative review information for companies that do not purchase its advertising services or by prominently featuring advertisements of the competitors of such non-paying companies or conversely by excluding negative reviews from companies’ overall rating on the basis that the reviews “are not currently recommended.”  There have also been complaints of aggressive and misleading tactics by some of its advertising sales representatives. The company's review system's reliability has also been affected by the submission of fake reviews by external users, such as false positive reviews submitted by a company to promote its own business or false negative reviews submitted about competing businesses –  a practice sometimes known as ""astroturfing"", which the company has tried to combat in various ways."
YETI,
YEXT,"Yext is a New York City technology company operating in the area of online brand management. It offers brand updates using its cloud-based network of apps, search engines and other facilities. The company was founded in 2006 by Howard Lerman, Brian Distelburger, and Brent Metz. Recent figures showed a market capitalization in 2019 of more than $2.0 billion and a revenue of $228.28 million for the 2019 fiscal year."
YGYI,"Heritage Makers is a party-plan direct selling company—similar to Pampered Chef or Tupperware—that sells personalized published Storybooks. The business was founded in 2000 by a mother and daughter team:  Dr. Sharon Gibb Murdoch, and Candace A. May. Shortly other key members joined the team:  Chris Crandall, Lisa Nelson, Heidi Aarve, and Merry Strahan.  Later, the company was bought by MyFamily.com in September 2005. In 2014, Heritage Makers merged with Youngevity International, under the leadership of Steve Wallach (CEO and owner) and Dave Briskie (President). Heritage Makers is now a memory vertical within YGYi and expanding its services beyond North America. Consultants are paid commissions and bonuses to conduct home party ""workshops"" where they sell a variety of products, including custom hard-bound storybooks, greeting cards, and other printed novelties.  The company provides an online service, called Heritage Studio, which allows customers to upload 2GB of photos and choose from many layouts and over 100,000 pieces of digital art to create their own projects.Heritage Makers became a member of the Direct Selling Association in 2006"
YMAB,
YORW,"The York Water Company (NASDAQ: YORW) is an investor-owned, public utility company operating in Pennsylvania, United States. It was founded in 1816 by a group of local business men concerned about fire protection. It is the oldest investor-owned utility in the US, and has the longest record of consecutive dividends since 1816. The company, which serves an estimated population of 190,000 through approximately 66,000 service connections across 48 municipalities, has headquarters in York, Pennsylvania."
YRCW,"YRC Worldwide Inc. is a holding company of freight shipping brands YRC Freight, New Penn, Holland and Reddaway. YRC Worldwide has a comprehensive network in North America, and offers shipping of industrial, commercial and retail goods. The company is headquartered in Overland Park, Kansas."
YUM,"Yum! Brands, Inc. (or Yum!), formerly Tricon Global Restaurants, Inc., is an American fast food corporation listed on the Fortune 1000. Yum! operates the brands KFC, Pizza Hut, Taco Bell, The Habit Burger Grill, and WingStreet worldwide, except in China, where the brands are operated by a separate company, Yum China. Prior to 2011, Yum! also owned Long John Silver's and A&W Restaurants. Based in Louisville, Kentucky, it is one of the world's largest fast food restaurant companies in terms of system units. In 135 nations and territories worldwide, they operate 43,617 restaurants, including 2,859 that are company-owned and 40,758 that are franchised."
YUMC,"Yum China Holdings Inc. (Chinese: 百胜中国; pinyin: Bǎishèng Zhōngguó) is an American Fortune 500 fast-food restaurant company incorporated in the United States with operational headquarters in Shanghai, China.  With US$6.8 billion of revenue in 2016 and over 7,600 restaurants, it is one of the largest restaurant companies in China. It was spun off from Yum! Brands in 2016, becoming an independent, publicly traded company on November 1, 2016. It operates 8,484 restaurants in over 1,100 cities located in every province and autonomous region in Mainland China. It has a workforce of 450,000 employees."
Z,"Zillow Group, Inc., or simply Zillow, is an American online real estate database company that was founded in 2006, and was created by Rich Barton and Lloyd Frink, former Microsoft executives and founders of Microsoft spin-off Expedia, Spencer Rascoff, a cofounder of Hotwire.com, David Beitel, Zillow's current chief technology officer, and Kristin Acker, Zillow's current senior vice president of experience design.Barton is the current CEO of Zillow, Inc."
