TBK,TRIUMPH BANCORP INC,"Triumph Bancorp, Inc. offers traditional banking products as well as commercial finance products to businesses that require specialized and tailored financial solutions. The Bank offers its services in the United States."
TBNK,TERRITORIAL BANCORP INC,"Territorial Bancorp, Inc. is a bank holding company. The Company's banking subsidiary accepts deposits and offers residential mortgages, home equity lines of credit, construction, commercial and non-residential real estate loans, consumer loans, and other loans to customers in Hawaii."
TBPH,THERAVANCE BIOPHARMA INC,"Theravance Biopharma, Inc. focuses on the discovery, development, and commercialization of small molecule medicines across a number of therapeutic areas including respiratory disease, bacterial infections, and central nervous system."
TCBI,TEXAS CAPITAL BANCSHARES INC,"Texas Capital Bancshares, Inc. is the holding company for Texas Capital Bank, NA. The Bank attracts deposits from the general public and invests those funds in loans secured by single-family residential loans and commercial real estate, secured and unsecured commercial loans, and consumer loans. Texas Capital Bancshares serves customers in the State of Texas."
TCBK,TRICO BANCSHARES,"TriCo Bancshares is the holding company for Tri Counties Bank. The Bank provides various loans, lines of credit, savings accounts, mutual funds, and other products and services to individuals and businesses. Tri Counties operates in Northern and Central California."
TCDA,TRICIDA INC,"Tricida, Inc. operates as a bio-pharmaceutical company. The Company focuses on the discovery and clinical development of novel therapeutics to address renal, metabolic, and cardiovascular diseases. Tricida serves patients in the United States."
TCF,TCF FINANCIAL CORP,"TCF Financial Corporation is a multi-bank holding company. The Banks offers consumer and commercial banking, trust and wealth management, and specialty leasing and lending products and services to consumers, small businesses and commercial clients. TCF serves customers throughout the United States and Canada."
TCFC,COMMUNITY FINANCIAL CORP/THE,"The Community Financial Corporation serves as the holding company of Community Bank of Tri-County. The Bank conducts full service commercial banking operations throughout the southern Maryland area. The primary financial services provided include mortgage loans on residential, construction, and commercial real estate, as well as various types of consumer lending."
TCI,TRANSCONTINENTAL REALTY INV,"Transcontinental Realty Investors, Inc. is a real estate company that owns a variety of properties located across the United States.  The Company currently owns apartments, office buildings, shopping centers, industrial warehouses, hotels, and land.  Transcontinental Realty also invests in mortgage loans on real estate, including first and junior mortgages."
TCMD,TACTILE SYSTEMS TECHNOLOGY I,"Tactile Systems Technology, Inc., doing business as Tactile Medical, develops and manufactures medical devices. The Company offers technology for treating lymphedema and chronic swelling and healing of venous ulcers. Tactile Medical serves patients and healthcare sector in the United States."
TCO,TAUBMAN CENTERS INC,"Taubman Centers, Inc. is a real estate investment trust which, through its operating partnership, the Taubman Realty Group LP, holds interests in and owns, develops, acquires, and operates regional shopping centers. Its activities include centers' management, leasing, and expansion."
TCRR,TCR2 THERAPEUTICS INC,"TCR2 Therapeutics, Inc. operates as a biotechnology company. The Company develops new generation of T cell therapies for patients suffering from cancer. TCR2 Therapeutics serves patients in the United States."
TCS,CONTAINER STORE GROUP INC/TH,"The Container Store Group, Inc. operates specialty retail stores. The Company offers storage, organizational products and solutions. Container Store Group owns and operates its retail stores throughout the United States."
TCX,TUCOWS INC-CLASS A,Tucows Inc. provides wholesale digital products to Internet service providers and Web hosting companies.  The Company distributes electronic business services and applications on the Internet.  The Company provides wholesale domain name registration.
TDC,TERADATA CORP,"Teradata Corporation operates as a database management company in the technology industry. The company offers analytic data solutions through integrated data warehousing, big data analytics, and business applications. Teradata collaborates with leading innovators in software, technology, and integration services."
TDG,TRANSDIGM GROUP INC,"TransDigm Group, Inc., through subsidiaries, manufactures aircraft components. The Company produces ignition systems and components, gear pumps, mechanical and electromechanical actuators and controls, NiCad batteries and chargers, power conditioning devices, hold-open rods and locking devices, engineered connectors and latches, cockpit security devices, and AC and DC motors."
TDOC,TELADOC HEALTH INC,"Teladoc Health, Inc. provides healthcare services. The Company diagnoses, recommends treatment, and prescribes medication for routine medical issues through phone and video consultations. Teladoc Health serves patients worldwide."
TDS,TELEPHONE AND DATA SYSTEMS,"Telephone and Data Systems, Inc. is a diversified telecommunications company. The Company operates primarily in the cellular, local telephone, and personal communications services markets. Telephone and Data Systems provides telecommunications services throughout the United States."
TDW,TIDEWATER INC,"Tidewater Inc. provides offshore supply vessels and marine support services to the offshore energy exploration, development, and production industry. The Company tows and anchor-handles mobile drilling rigs and equipment, transports supplies and personnel, and supports pipe laying and other offshore construction activities."
